Gstin,Month,DelayDays
11ABCDE4822F1Z407,2023-03,4
11ABCDE4822F1Z407,2023-04,1
11ABCDE4822F1Z407,2023-05,-4
11ABCDE4822F1Z407,2023-06,-1
23ABCDE2097F1Z408,2023-01,5
23ABCDE2097F1Z408,2023-02,2
23ABCDE2097F1Z408,2023-03,5
23ABCDE2097F1Z408,2023-04,-3
23ABCDE2097F1Z408,2023-05,-2
23ABCDE2097F1Z408,2023-06,4
24ABCDE4715F1Z409,2023-01,-4
24ABCDE4715F1Z409,2023-02,2
24ABCDE4715F1Z409,2023-03,2
24ABCDE4715F1Z409,2023-04,-1
24ABCDE4715F1Z409,2023-05,-4
24ABCDE4715F1Z409,2023-06,1
27ABCDE3137F1Z410,2023-01,-3
27ABCDE3137F1Z410,2023-02,3
27ABCDE3137F1Z410,2023-03,1
27ABCDE3137F1Z410,2023-04,0
27ABCDE3137F1Z410,2023-05,-3
27ABCDE3137F1Z410,2023-06,4
24ABCDE9550F1Z411,2023-01,5
24ABCDE9550F1Z411,2023-02,4
24ABCDE9550F1Z411,2023-03,3
24ABCDE9550F1Z411,2023-04,1
24ABCDE9550F1Z411,2023-05,3
24ABCDE9550F1Z411,2023-06,2
36ABCDE8114F1Z412,2023-01,1
36ABCDE8114F1Z412,2023-02,4
36ABCDE8114F1Z412,2023-03,-5
36ABCDE8114F1Z412,2023-04,-5
36ABCDE8114F1Z412,2023-05,-5
36ABCDE8114F1Z412,2023-06,0
11ABCDE1099F1Z413,2023-01,0
11ABCDE1099F1Z413,2023-02,1
11ABCDE1099F1Z413,2023-03,-1
11ABCDE1099F1Z413,2023-04,1
11ABCDE1099F1Z413,2023-05,-2
11ABCDE1099F1Z413,2023-06,2
16ABCDE2466F1Z414,2023-01,2
16ABCDE2466F1Z414,2023-02,-4
16ABCDE2466F1Z414,2023-03,0
16ABCDE2466F1Z414,2023-04,3
16ABCDE2466F1Z414,2023-05,-2
16ABCDE2466F1Z414,2023-06,-1
14ABCDE6226F1Z415,2023-01,-2
14ABCDE6226F1Z415,2023-02,-2
14ABCDE6226F1Z415,2023-03,5
14ABCDE6226F1Z415,2023-04,3
14ABCDE6226F1Z415,2023-05,-5
14ABCDE6226F1Z415,2023-06,-2
28ABCDE8598F1Z416,2023-01,-1
28ABCDE8598F1Z416,2023-02,-3
28ABCDE8598F1Z416,2023-03,-5
28ABCDE8598F1Z416,2023-04,-1
28ABCDE8598F1Z416,2023-05,-3
28ABCDE8598F1Z416,2023-06,4
19ABCDE9720F1Z417,2023-01,-2
19ABCDE9720F1Z417,2023-02,4
19ABCDE9720F1Z417,2023-03,-4
19ABCDE9720F1Z417,2023-04,0
19ABCDE9720F1Z417,2023-05,-1
19ABCDE9720F1Z417,2023-06,-1
25ABCDE7928F1Z418,2023-01,0
25ABCDE7928F1Z418,2023-02,4
25ABCDE7928F1Z418,2023-03,4
25ABCDE7928F1Z418,2023-04,4
25ABCDE7928F1Z418,2023-05,-1
25ABCDE7928F1Z418,2023-06,3
23ABCDE6849F1Z419,2023-01,0
23ABCDE6849F1Z419,2023-02,1
23ABCDE6849F1Z419,2023-03,0
23ABCDE6849F1Z419,2023-04,-2
23ABCDE6849F1Z419,2023-05,-1
23ABCDE6849F1Z419,2023-06,5
36ABCDE1685F1Z420,2023-01,-5
36ABCDE1685F1Z420,2023-02,-5
36ABCDE1685F1Z420,2023-03,5
36ABCDE1685F1Z420,2023-04,-2
36ABCDE1685F1Z420,2023-05,-4
36ABCDE1685F1Z420,2023-06,-1
18ABCDE6833F1Z421,2023-01,0
18ABCDE6833F1Z421,2023-02,5
18ABCDE6833F1Z421,2023-03,0
18ABCDE6833F1Z421,2023-04,-4
18ABCDE6833F1Z421,2023-05,2
18ABCDE6833F1Z421,2023-06,4
23ABCDE1864F1Z422,2023-01,4
23ABCDE1864F1Z422,2023-02,0
23ABCDE1864F1Z422,2023-03,2
23ABCDE1864F1Z422,2023-04,0
23ABCDE1864F1Z422,2023-05,0
23ABCDE1864F1Z422,2023-06,-2
18ABCDE3627F1Z423,2023-01,-3
18ABCDE3627F1Z423,2023-02,-4
18ABCDE3627F1Z423,2023-03,-3
18ABCDE3627F1Z423,2023-04,-1
18ABCDE3627F1Z423,2023-05,-1
18ABCDE3627F1Z423,2023-06,5
17ABCDE2947F1Z424,2023-01,-3
17ABCDE2947F1Z424,2023-02,1
17ABCDE2947F1Z424,2023-03,3
17ABCDE2947F1Z424,2023-04,4
17ABCDE2947F1Z424,2023-05,-5
17ABCDE2947F1Z424,2023-06,-3
26ABCDE7536F1Z425,2023-01,-3
26ABCDE7536F1Z425,2023-02,-3
26ABCDE7536F1Z425,2023-03,-2
26ABCDE7536F1Z425,2023-04,5
26ABCDE7536F1Z425,2023-05,-5
26ABCDE7536F1Z425,2023-06,4
19ABCDE8579F1Z426,2023-01,5
19ABCDE8579F1Z426,2023-02,-3
19ABCDE8579F1Z426,2023-03,0
19ABCDE8579F1Z426,2023-04,5
19ABCDE8579F1Z426,2023-05,3
19ABCDE8579F1Z426,2023-06,1
35ABCDE7320F1Z427,2023-01,0
35ABCDE7320F1Z427,2023-02,4
35ABCDE7320F1Z427,2023-03,-5
35ABCDE7320F1Z427,2023-04,2
35ABCDE7320F1Z427,2023-05,2
35ABCDE7320F1Z427,2023-06,3
33ABCDE8386F1Z428,2023-01,1
33ABCDE8386F1Z428,2023-02,1
33ABCDE8386F1Z428,2023-03,1
33ABCDE8386F1Z428,2023-04,4
33ABCDE8386F1Z428,2023-05,-1
33ABCDE8386F1Z428,2023-06,1
24ABCDE4572F1Z429,2023-01,4
24ABCDE4572F1Z429,2023-02,-4
24ABCDE4572F1Z429,2023-03,2
24ABCDE4572F1Z429,2023-04,-2
24ABCDE4572F1Z429,2023-05,2
24ABCDE4572F1Z429,2023-06,4
13ABCDE9112F1Z430,2023-01,4
13ABCDE9112F1Z430,2023-02,-4
13ABCDE9112F1Z430,2023-03,2
13ABCDE9112F1Z430,2023-04,-3
13ABCDE9112F1Z430,2023-05,3
13ABCDE9112F1Z430,2023-06,5
16ABCDE6161F1Z431,2023-01,-5
16ABCDE6161F1Z431,2023-02,-3
16ABCDE6161F1Z431,2023-03,2
16ABCDE6161F1Z431,2023-04,-5
16ABCDE6161F1Z431,2023-05,1
16ABCDE6161F1Z431,2023-06,3
31ABCDE9460F1Z432,2023-01,-3
31ABCDE9460F1Z432,2023-02,0
31ABCDE9460F1Z432,2023-03,2
31ABCDE9460F1Z432,2023-04,0
31ABCDE9460F1Z432,2023-05,4
31ABCDE9460F1Z432,2023-06,5
20ABCDE3430F1Z433,2023-01,-2
20ABCDE3430F1Z433,2023-02,2
20ABCDE3430F1Z433,2023-03,2
20ABCDE3430F1Z433,2023-04,5
20ABCDE3430F1Z433,2023-05,0
20ABCDE3430F1Z433,2023-06,0
28ABCDE8599F1Z434,2023-01,0
28ABCDE8599F1Z434,2023-02,0
28ABCDE8599F1Z434,2023-03,3
28ABCDE8599F1Z434,2023-04,5
28ABCDE8599F1Z434,2023-05,1
28ABCDE8599F1Z434,2023-06,4
13ABCDE6009F1Z435,2023-01,-3
13ABCDE6009F1Z435,2023-02,-2
13ABCDE6009F1Z435,2023-03,0
13ABCDE6009F1Z435,2023-04,0
13ABCDE6009F1Z435,2023-05,1
13ABCDE6009F1Z435,2023-06,1
31ABCDE8221F1Z436,2023-01,-4
31ABCDE8221F1Z436,2023-02,5
31ABCDE8221F1Z436,2023-03,0
31ABCDE8221F1Z436,2023-04,-5
31ABCDE8221F1Z436,2023-05,-3
31ABCDE8221F1Z436,2023-06,-2
12ABCDE4849F1Z437,2023-01,1
12ABCDE4849F1Z437,2023-02,-3
12ABCDE4849F1Z437,2023-03,4
12ABCDE4849F1Z437,2023-04,4
12ABCDE4849F1Z437,2023-05,4
12ABCDE4849F1Z437,2023-06,2
17ABCDE5391F1Z438,2023-01,-3
17ABCDE5391F1Z438,2023-02,-3
17ABCDE5391F1Z438,2023-03,5
17ABCDE5391F1Z438,2023-04,1
17ABCDE5391F1Z438,2023-05,5
17ABCDE5391F1Z438,2023-06,-3
24ABCDE9771F1Z439,2023-01,1
24ABCDE9771F1Z439,2023-02,0
24ABCDE9771F1Z439,2023-03,-4
24ABCDE9771F1Z439,2023-04,-3
24ABCDE9771F1Z439,2023-05,3
24ABCDE9771F1Z439,2023-06,-4
10ABCDE3047F1Z440,2023-01,2
10ABCDE3047F1Z440,2023-02,0
10ABCDE3047F1Z440,2023-03,-3
10ABCDE3047F1Z440,2023-04,2
10ABCDE3047F1Z440,2023-05,-5
10ABCDE3047F1Z440,2023-06,3
11ABCDE6663F1Z441,2023-01,-5
11ABCDE6663F1Z441,2023-02,-3
11ABCDE6663F1Z441,2023-03,-1
11ABCDE6663F1Z441,2023-04,-5
11ABCDE6663F1Z441,2023-05,-1
11ABCDE6663F1Z441,2023-06,-2
30ABCDE1505F1Z442,2023-01,0
30ABCDE1505F1Z442,2023-02,-4
30ABCDE1505F1Z442,2023-03,5
30ABCDE1505F1Z442,2023-04,0
30ABCDE1505F1Z442,2023-05,1
30ABCDE1505F1Z442,2023-06,-4
35ABCDE3179F1Z443,2023-01,-1
35ABCDE3179F1Z443,2023-02,-4
35ABCDE3179F1Z443,2023-03,5
35ABCDE3179F1Z443,2023-04,2
35ABCDE3179F1Z443,2023-05,5
35ABCDE3179F1Z443,2023-06,3
30ABCDE6342F1Z444,2023-01,4
30ABCDE6342F1Z444,2023-02,3
30ABCDE6342F1Z444,2023-03,-1
30ABCDE6342F1Z444,2023-04,-2
30ABCDE6342F1Z444,2023-05,5
30ABCDE6342F1Z444,2023-06,-3
34ABCDE5599F1Z445,2023-01,3
34ABCDE5599F1Z445,2023-02,0
34ABCDE5599F1Z445,2023-03,-5
34ABCDE5599F1Z445,2023-04,-1
34ABCDE5599F1Z445,2023-05,1
34ABCDE5599F1Z445,2023-06,-5
32ABCDE1655F1Z446,2023-01,1
32ABCDE1655F1Z446,2023-02,3
32ABCDE1655F1Z446,2023-03,-1
32ABCDE1655F1Z446,2023-04,0
32ABCDE1655F1Z446,2023-05,-5
32ABCDE1655F1Z446,2023-06,5
13ABCDE1838F1Z447,2023-01,4
13ABCDE1838F1Z447,2023-02,1
13ABCDE1838F1Z447,2023-03,-1
13ABCDE1838F1Z447,2023-04,1
13ABCDE1838F1Z447,2023-05,1
13ABCDE1838F1Z447,2023-06,4
17ABCDE9882F1Z448,2023-01,-4
17ABCDE9882F1Z448,2023-02,5
17ABCDE9882F1Z448,2023-03,2
17ABCDE9882F1Z448,2023-04,-4
17ABCDE9882F1Z448,2023-05,-5
17ABCDE9882F1Z448,2023-06,-5
28ABCDE7679F1Z449,2023-01,-2
28ABCDE7679F1Z449,2023-02,1
28ABCDE7679F1Z449,2023-03,-1
28ABCDE7679F1Z449,2023-04,-3
28ABCDE7679F1Z449,2023-05,0
28ABCDE7679F1Z449,2023-06,-5
15ABCDE8119F1Z450,2023-01,4
15ABCDE8119F1Z450,2023-02,-1
15ABCDE8119F1Z450,2023-03,-2
15ABCDE8119F1Z450,2023-04,-5
15ABCDE8119F1Z450,2023-05,3
15ABCDE8119F1Z450,2023-06,3
21ABCDE1160F1Z451,2023-01,1
21ABCDE1160F1Z451,2023-02,3
21ABCDE1160F1Z451,2023-03,-3
21ABCDE1160F1Z451,2023-04,-5
21ABCDE1160F1Z451,2023-05,3
21ABCDE1160F1Z451,2023-06,-4
34ABCDE5292F1Z452,2023-01,-1
34ABCDE5292F1Z452,2023-02,4
34ABCDE5292F1Z452,2023-03,1
34ABCDE5292F1Z452,2023-04,1
34ABCDE5292F1Z452,2023-05,-5
34ABCDE5292F1Z452,2023-06,-1
29ABCDE9529F1Z453,2023-01,0
29ABCDE9529F1Z453,2023-02,0
29ABCDE9529F1Z453,2023-03,4
29ABCDE9529F1Z453,2023-04,-5
29ABCDE9529F1Z453,2023-05,4
29ABCDE9529F1Z453,2023-06,-2
22ABCDE3776F1Z454,2023-01,-2
22ABCDE3776F1Z454,2023-02,2
22ABCDE3776F1Z454,2023-03,-4
22ABCDE3776F1Z454,2023-04,5
22ABCDE3776F1Z454,2023-05,-3
22ABCDE3776F1Z454,2023-06,1
16ABCDE2489F1Z455,2023-01,0
16ABCDE2489F1Z455,2023-02,2
16ABCDE2489F1Z455,2023-03,-1
16ABCDE2489F1Z455,2023-04,-1
16ABCDE2489F1Z455,2023-05,4
16ABCDE2489F1Z455,2023-06,0
19ABCDE3449F1Z456,2023-01,2
19ABCDE3449F1Z456,2023-02,0
19ABCDE3449F1Z456,2023-03,2
19ABCDE3449F1Z456,2023-04,3
19ABCDE3449F1Z456,2023-05,4
19ABCDE3449F1Z456,2023-06,2
36ABCDE4144F1Z457,2023-01,1
36ABCDE4144F1Z457,2023-02,5
36ABCDE4144F1Z457,2023-03,3
36ABCDE4144F1Z457,2023-04,0
36ABCDE4144F1Z457,2023-05,0
36ABCDE4144F1Z457,2023-06,3
22ABCDE1578F1Z458,2023-01,5
22ABCDE1578F1Z458,2023-02,3
22ABCDE1578F1Z458,2023-03,2
22ABCDE1578F1Z458,2023-04,4
22ABCDE1578F1Z458,2023-05,4
22ABCDE1578F1Z458,2023-06,5
15ABCDE1596F1Z459,2023-01,-2
15ABCDE1596F1Z459,2023-02,5
15ABCDE1596F1Z459,2023-03,-1
15ABCDE1596F1Z459,2023-04,0
15ABCDE1596F1Z459,2023-05,3
15ABCDE1596F1Z459,2023-06,5
31ABCDE1856F1Z460,2023-01,5
31ABCDE1856F1Z460,2023-02,-3
31ABCDE1856F1Z460,2023-03,-2
31ABCDE1856F1Z460,2023-04,-4
31ABCDE1856F1Z460,2023-05,4
31ABCDE1856F1Z460,2023-06,-5
15ABCDE8307F1Z461,2023-01,-2
15ABCDE8307F1Z461,2023-02,1
15ABCDE8307F1Z461,2023-03,2
15ABCDE8307F1Z461,2023-04,1
15ABCDE8307F1Z461,2023-05,-4
15ABCDE8307F1Z461,2023-06,-3
24ABCDE4610F1Z462,2023-01,-5
24ABCDE4610F1Z462,2023-02,3
24ABCDE4610F1Z462,2023-03,-1
24ABCDE4610F1Z462,2023-04,2
24ABCDE4610F1Z462,2023-05,1
24ABCDE4610F1Z462,2023-06,-3
33ABCDE6138F1Z463,2023-01,-3
33ABCDE6138F1Z463,2023-02,4
33ABCDE6138F1Z463,2023-03,1
33ABCDE6138F1Z463,2023-04,-1
33ABCDE6138F1Z463,2023-05,-3
33ABCDE6138F1Z463,2023-06,-3
11ABCDE1356F1Z464,2023-01,-5
11ABCDE1356F1Z464,2023-02,-2
11ABCDE1356F1Z464,2023-03,-2
11ABCDE1356F1Z464,2023-04,-4
11ABCDE1356F1Z464,2023-05,-2
11ABCDE1356F1Z464,2023-06,-4
30ABCDE1063F1Z465,2023-01,5
30ABCDE1063F1Z465,2023-02,1
30ABCDE1063F1Z465,2023-03,1
30ABCDE1063F1Z465,2023-04,4
30ABCDE1063F1Z465,2023-05,-4
30ABCDE1063F1Z465,2023-06,-1
21ABCDE2424F1Z466,2023-01,-4
21ABCDE2424F1Z466,2023-02,0
21ABCDE2424F1Z466,2023-03,5
21ABCDE2424F1Z466,2023-04,-1
21ABCDE2424F1Z466,2023-05,2
21ABCDE2424F1Z466,2023-06,3
30ABCDE2820F1Z467,2023-01,1
30ABCDE2820F1Z467,2023-02,1
30ABCDE2820F1Z467,2023-03,-4
30ABCDE2820F1Z467,2023-04,2
30ABCDE2820F1Z467,2023-05,-4
30ABCDE2820F1Z467,2023-06,-2
29ABCDE8990F1Z468,2023-01,-5
29ABCDE8990F1Z468,2023-02,0
29ABCDE8990F1Z468,2023-03,2
29ABCDE8990F1Z468,2023-04,0
29ABCDE8990F1Z468,2023-05,-1
29ABCDE8990F1Z468,2023-06,1
23ABCDE9173F1Z469,2023-01,2
23ABCDE9173F1Z469,2023-02,0
23ABCDE9173F1Z469,2023-03,4
23ABCDE9173F1Z469,2023-04,-3
23ABCDE9173F1Z469,2023-05,4
23ABCDE9173F1Z469,2023-06,3
13ABCDE7151F1Z470,2023-01,3
13ABCDE7151F1Z470,2023-02,-3
13ABCDE7151F1Z470,2023-03,-5
13ABCDE7151F1Z470,2023-04,-2
13ABCDE7151F1Z470,2023-05,1
13ABCDE7151F1Z470,2023-06,-2
29ABCDE3742F1Z471,2023-01,0
29ABCDE3742F1Z471,2023-02,-4
29ABCDE3742F1Z471,2023-03,-4
29ABCDE3742F1Z471,2023-04,-4
29ABCDE3742F1Z471,2023-05,-4
29ABCDE3742F1Z471,2023-06,-2
25ABCDE9668F1Z472,2023-01,-1
25ABCDE9668F1Z472,2023-02,4
25ABCDE9668F1Z472,2023-03,-1
25ABCDE9668F1Z472,2023-04,-2
25ABCDE9668F1Z472,2023-05,1
25ABCDE9668F1Z472,2023-06,-4
14ABCDE4876F1Z473,2023-01,1
14ABCDE4876F1Z473,2023-02,-1
14ABCDE4876F1Z473,2023-03,-2
14ABCDE4876F1Z473,2023-04,-1
14ABCDE4876F1Z473,2023-05,-4
14ABCDE4876F1Z473,2023-06,5
21ABCDE2583F1Z474,2023-01,0
21ABCDE2583F1Z474,2023-02,-5
21ABCDE2583F1Z474,2023-03,-5
21ABCDE2583F1Z474,2023-04,4
21ABCDE2583F1Z474,2023-05,3
21ABCDE2583F1Z474,2023-06,0
23ABCDE7990F1Z475,2023-01,4
23ABCDE7990F1Z475,2023-02,-1
23ABCDE7990F1Z475,2023-03,2
23ABCDE7990F1Z475,2023-04,0
23ABCDE7990F1Z475,2023-05,1
23ABCDE7990F1Z475,2023-06,1
32ABCDE7086F1Z476,2023-01,-1
32ABCDE7086F1Z476,2023-02,5
32ABCDE7086F1Z476,2023-03,5
32ABCDE7086F1Z476,2023-04,1
32ABCDE7086F1Z476,2023-05,3
32ABCDE7086F1Z476,2023-06,-3
15ABCDE8796F1Z477,2023-01,-4
15ABCDE8796F1Z477,2023-02,-3
15ABCDE8796F1Z477,2023-03,1
15ABCDE8796F1Z477,2023-04,4
15ABCDE8796F1Z477,2023-05,-2
15ABCDE8796F1Z477,2023-06,1
15ABCDE8508F1Z478,2023-01,-3
15ABCDE8508F1Z478,2023-02,-3
15ABCDE8508F1Z478,2023-03,2
15ABCDE8508F1Z478,2023-04,1
15ABCDE8508F1Z478,2023-05,-2
15ABCDE8508F1Z478,2023-06,-2
18ABCDE4930F1Z479,2023-01,1
18ABCDE4930F1Z479,2023-02,0
18ABCDE4930F1Z479,2023-03,4
18ABCDE4930F1Z479,2023-04,0
18ABCDE4930F1Z479,2023-05,1
18ABCDE4930F1Z479,2023-06,-2
29ABCDE8493F1Z480,2023-01,4
29ABCDE8493F1Z480,2023-02,-1
29ABCDE8493F1Z480,2023-03,5
29ABCDE8493F1Z480,2023-04,-1
29ABCDE8493F1Z480,2023-05,1
29ABCDE8493F1Z480,2023-06,1
15ABCDE1633F1Z481,2023-01,0
15ABCDE1633F1Z481,2023-02,0
15ABCDE1633F1Z481,2023-03,5
15ABCDE1633F1Z481,2023-04,-3
15ABCDE1633F1Z481,2023-05,4
15ABCDE1633F1Z481,2023-06,-5
30ABCDE9252F1Z482,2023-01,2
30ABCDE9252F1Z482,2023-02,0
30ABCDE9252F1Z482,2023-03,-1
30ABCDE9252F1Z482,2023-04,2
30ABCDE9252F1Z482,2023-05,4
30ABCDE9252F1Z482,2023-06,-5
36ABCDE9719F1Z483,2023-01,-5
36ABCDE9719F1Z483,2023-02,-1
36ABCDE9719F1Z483,2023-03,3
36ABCDE9719F1Z483,2023-04,5
36ABCDE9719F1Z483,2023-05,2
36ABCDE9719F1Z483,2023-06,-1
23ABCDE5269F1Z484,2023-01,2
23ABCDE5269F1Z484,2023-02,-1
23ABCDE5269F1Z484,2023-03,-1
23ABCDE5269F1Z484,2023-04,2
23ABCDE5269F1Z484,2023-05,-4
23ABCDE5269F1Z484,2023-06,-1
24ABCDE9303F1Z485,2023-01,-5
24ABCDE9303F1Z485,2023-02,1
24ABCDE9303F1Z485,2023-03,2
24ABCDE9303F1Z485,2023-04,5
24ABCDE9303F1Z485,2023-05,-3
24ABCDE9303F1Z485,2023-06,3
33ABCDE6890F1Z486,2023-01,2
33ABCDE6890F1Z486,2023-02,0
33ABCDE6890F1Z486,2023-03,4
33ABCDE6890F1Z486,2023-04,4
33ABCDE6890F1Z486,2023-05,-1
33ABCDE6890F1Z486,2023-06,1
11ABCDE8895F1Z487,2023-01,0
11ABCDE8895F1Z487,2023-02,2
11ABCDE8895F1Z487,2023-03,-4
11ABCDE8895F1Z487,2023-04,4
11ABCDE8895F1Z487,2023-05,0
11ABCDE8895F1Z487,2023-06,-5
11ABCDE1137F1Z488,2023-01,-4
11ABCDE1137F1Z488,2023-02,4
11ABCDE1137F1Z488,2023-03,-2
11ABCDE1137F1Z488,2023-04,-2
11ABCDE1137F1Z488,2023-05,-1
11ABCDE1137F1Z488,2023-06,-5
18ABCDE9406F1Z489,2023-01,-5
18ABCDE9406F1Z489,2023-02,-4
18ABCDE9406F1Z489,2023-03,3
18ABCDE9406F1Z489,2023-04,1
18ABCDE9406F1Z489,2023-05,4
18ABCDE9406F1Z489,2023-06,1
18ABCDE6882F1Z490,2023-01,2
18ABCDE6882F1Z490,2023-02,5
18ABCDE6882F1Z490,2023-03,5
18ABCDE6882F1Z490,2023-04,-3
18ABCDE6882F1Z490,2023-05,4
18ABCDE6882F1Z490,2023-06,3
35ABCDE9533F1Z491,2023-01,5
35ABCDE9533F1Z491,2023-02,1
35ABCDE9533F1Z491,2023-03,-5
35ABCDE9533F1Z491,2023-04,2
35ABCDE9533F1Z491,2023-05,-1
35ABCDE9533F1Z491,2023-06,1
21ABCDE1578F1Z492,2023-01,3
21ABCDE1578F1Z492,2023-02,-3
21ABCDE1578F1Z492,2023-03,-2
21ABCDE1578F1Z492,2023-04,1
21ABCDE1578F1Z492,2023-05,1
21ABCDE1578F1Z492,2023-06,5
24ABCDE2403F1Z493,2023-01,2
24ABCDE2403F1Z493,2023-02,3
24ABCDE2403F1Z493,2023-03,3
24ABCDE2403F1Z493,2023-04,-4
24ABCDE2403F1Z493,2023-05,-1
24ABCDE2403F1Z493,2023-06,-5
33ABCDE6837F1Z494,2023-01,2
33ABCDE6837F1Z494,2023-02,4
33ABCDE6837F1Z494,2023-03,1
33ABCDE6837F1Z494,2023-04,-4
33ABCDE6837F1Z494,2023-05,-3
33ABCDE6837F1Z494,2023-06,-2
31ABCDE7376F1Z495,2023-01,5
31ABCDE7376F1Z495,2023-02,-1
31ABCDE7376F1Z495,2023-03,3
31ABCDE7376F1Z495,2023-04,-5
31ABCDE7376F1Z495,2023-05,4
31ABCDE7376F1Z495,2023-06,-4
21ABCDE8263F1Z496,2023-01,4
21ABCDE8263F1Z496,2023-02,-5
21ABCDE8263F1Z496,2023-03,1
21ABCDE8263F1Z496,2023-04,2
21ABCDE8263F1Z496,2023-05,-3
21ABCDE8263F1Z496,2023-06,3
31ABCDE2202F1Z497,2023-01,3
31ABCDE2202F1Z497,2023-02,4
31ABCDE2202F1Z497,2023-03,-5
31ABCDE2202F1Z497,2023-04,-5
31ABCDE2202F1Z497,2023-05,-4
31ABCDE2202F1Z497,2023-06,0
33ABCDE5213F1Z498,2023-01,-4
33ABCDE5213F1Z498,2023-02,4
33ABCDE5213F1Z498,2023-03,-4
33ABCDE5213F1Z498,2023-04,1
33ABCDE5213F1Z498,2023-05,-3
33ABCDE5213F1Z498,2023-06,-1
11ABCDE8859F1Z499,2023-01,-4
11ABCDE8859F1Z499,2023-02,3
11ABCDE8859F1Z499,2023-03,-5
11ABCDE8859F1Z499,2023-04,-2
11ABCDE8859F1Z499,2023-05,-5
11ABCDE8859F1Z499,2023-06,1
23ABCDE7029F1Z500,2023-01,-4
23ABCDE7029F1Z500,2023-02,0
23ABCDE7029F1Z500,2023-03,-2
23ABCDE7029F1Z500,2023-04,-4
23ABCDE7029F1Z500,2023-05,0
23ABCDE7029F1Z500,2023-06,1
34ABCDE2531F1Z501,2023-01,-2
34ABCDE2531F1Z501,2023-02,2
34ABCDE2531F1Z501,2023-03,2
34ABCDE2531F1Z501,2023-04,5
34ABCDE2531F1Z501,2023-05,4
34ABCDE2531F1Z501,2023-06,4
33ABCDE1137F1Z502,2023-01,-3
33ABCDE1137F1Z502,2023-02,-1
33ABCDE1137F1Z502,2023-03,1
33ABCDE1137F1Z502,2023-04,-3
33ABCDE1137F1Z502,2023-05,-2
33ABCDE1137F1Z502,2023-06,-5
31ABCDE8675F1Z503,2023-01,-5
31ABCDE8675F1Z503,2023-02,-3
31ABCDE8675F1Z503,2023-03,-1
31ABCDE8675F1Z503,2023-04,-5
31ABCDE8675F1Z503,2023-05,-5
31ABCDE8675F1Z503,2023-06,-2
26ABCDE7188F1Z504,2023-01,4
26ABCDE7188F1Z504,2023-02,4
26ABCDE7188F1Z504,2023-03,0
26ABCDE7188F1Z504,2023-04,-4
26ABCDE7188F1Z504,2023-05,2
26ABCDE7188F1Z504,2023-06,2
29ABCDE3626F1Z505,2023-01,-1
29ABCDE3626F1Z505,2023-02,-3
29ABCDE3626F1Z505,2023-03,-2
29ABCDE3626F1Z505,2023-04,-1
29ABCDE3626F1Z505,2023-05,-2
29ABCDE3626F1Z505,2023-06,-5
36ABCDE6194F1Z506,2023-01,0
36ABCDE6194F1Z506,2023-02,1
36ABCDE6194F1Z506,2023-03,-3
36ABCDE6194F1Z506,2023-04,-3
36ABCDE6194F1Z506,2023-05,5
36ABCDE6194F1Z506,2023-06,-3
12ABCDE8728F1Z507,2023-01,-4
12ABCDE8728F1Z507,2023-02,3
12ABCDE8728F1Z507,2023-03,4
12ABCDE8728F1Z507,2023-04,-2
12ABCDE8728F1Z507,2023-05,-4
12ABCDE8728F1Z507,2023-06,-4
15ABCDE9697F1Z508,2023-01,3
15ABCDE9697F1Z508,2023-02,-3
15ABCDE9697F1Z508,2023-03,-4
15ABCDE9697F1Z508,2023-04,3
15ABCDE9697F1Z508,2023-05,4
15ABCDE9697F1Z508,2023-06,4
35ABCDE9382F1Z509,2023-01,-2
35ABCDE9382F1Z509,2023-02,-3
35ABCDE9382F1Z509,2023-03,-2
35ABCDE9382F1Z509,2023-04,4
35ABCDE9382F1Z509,2023-05,-5
35ABCDE9382F1Z509,2023-06,1
28ABCDE9326F1Z510,2023-01,1
28ABCDE9326F1Z510,2023-02,5
28ABCDE9326F1Z510,2023-03,3
28ABCDE9326F1Z510,2023-04,2
28ABCDE9326F1Z510,2023-05,4
28ABCDE9326F1Z510,2023-06,3
18ABCDE4939F1Z511,2023-01,2
18ABCDE4939F1Z511,2023-02,-2
18ABCDE4939F1Z511,2023-03,-2
18ABCDE4939F1Z511,2023-04,-1
18ABCDE4939F1Z511,2023-05,3
18ABCDE4939F1Z511,2023-06,-4
33ABCDE9503F1Z512,2023-01,-5
33ABCDE9503F1Z512,2023-02,5
33ABCDE9503F1Z512,2023-03,-4
33ABCDE9503F1Z512,2023-04,-4
33ABCDE9503F1Z512,2023-05,4
33ABCDE9503F1Z512,2023-06,-2
20ABCDE4702F1Z513,2023-01,-3
20ABCDE4702F1Z513,2023-02,-2
20ABCDE4702F1Z513,2023-03,-3
20ABCDE4702F1Z513,2023-04,5
20ABCDE4702F1Z513,2023-05,-3
20ABCDE4702F1Z513,2023-06,-4
31ABCDE3087F1Z514,2023-01,0
31ABCDE3087F1Z514,2023-02,4
31ABCDE3087F1Z514,2023-03,-5
31ABCDE3087F1Z514,2023-04,2
31ABCDE3087F1Z514,2023-05,-3
31ABCDE3087F1Z514,2023-06,0
35ABCDE7026F1Z515,2023-01,-2
35ABCDE7026F1Z515,2023-02,2
35ABCDE7026F1Z515,2023-03,2
35ABCDE7026F1Z515,2023-04,2
35ABCDE7026F1Z515,2023-05,1
35ABCDE7026F1Z515,2023-06,4
